"cle_unique";"colonne";"valeur"
E541990_P1_37;destination_du_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR\AVI
E541990_P1_37;source_du_fichier;GLASSDOOR
E541990_P1_37;type_du_fichier;AVIS-SOC
E541990_P1_37;lien_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE//GLASSDOOR/AVI/2023-12-13-10-13600-AVIS-SOC-GLASSDOOR-E541990_P1.html
E541990_P1_37;taille_du_fichier;54
E3516_P1_38;date_heure_recuperation;2023-12-13
E3516_P1_38;nom_fichier;2023-12-13-10-13602-AVIS-SOC-GLASSDOOR-E3516_P1.html
E3516_P1_38;provenance_du_fichier;D:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/
E3516_P1_38;destination_du_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR\AVI
E3516_P1_38;source_du_fichier;GLASSDOOR
E3516_P1_38;type_du_fichier;AVIS-SOC
E3516_P1_38;lien_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE//GLASSDOOR/AVI/2023-12-13-10-13602-AVIS-SOC-GLASSDOOR-E3516_P1.html
E3516_P1_38;taille_du_fichier;52
E3516_P2_39;date_heure_recuperation;2023-12-13
E3516_P2_39;nom_fichier;2023-12-13-10-13602-AVIS-SOC-GLASSDOOR-E3516_P2.html
E3516_P2_39;provenance_du_fichier;D:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/
E3516_P2_39;destination_du_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR\AVI
E3516_P2_39;source_du_fichier;GLASSDOOR
E3516_P2_39;type_du_fichier;AVIS-SOC
E3516_P2_39;lien_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE//GLASSDOOR/AVI/2023-12-13-10-13602-AVIS-SOC-GLASSDOOR-E3516_P2.html
E3516_P2_39;taille_du_fichier;52
E5772_P1_40;date_heure_recuperation;2023-12-13
E5772_P1_40;nom_fichier;2023-12-13-10-13603-AVIS-SOC-GLASSDOOR-E5772_P1.html
E5772_P1_40;provenance_du_fichier;D:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/
E5772_P1_40;destination_du_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR\AVI
E5772_P1_40;source_du_fichier;GLASSDOOR
E5772_P1_40;type_du_fichier;AVIS-SOC
E5772_P1_40;lien_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE//GLASSDOOR/AVI/2023-12-13-10-13603-AVIS-SOC-GLASSDOOR-E5772_P1.html
E5772_P1_40;taille_du_fichier;52
E37990_P1_41;date_heure_recuperation;2023-12-13
E37990_P1_41;nom_fichier;2023-12-13-10-13604-AVIS-SOC-GLASSDOOR-E37990_P1.html
E37990_P1_41;provenance_du_fichier;D:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/
E37990_P1_41;destination_du_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR\AVI
E37990_P1_41;source_du_fichier;GLASSDOOR
E37990_P1_41;type_du_fichier;AVIS-SOC
E37990_P1_41;lien_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE//GLASSDOOR/AVI/2023-12-13-10-13604-AVIS-SOC-GLASSDOOR-E37990_P1.html
E37990_P1_41;taille_du_fichier;53
E31197_P1_42;date_heure_recuperation;2023-12-13
E31197_P1_42;nom_fichier;2023-12-13-10-13606-AVIS-SOC-GLASSDOOR-E31197_P1.html
E31197_P1_42;provenance_du_fichier;D:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/
E31197_P1_42;destination_du_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR\AVI
E31197_P1_42;source_du_fichier;GLASSDOOR
E31197_P1_42;type_du_fichier;AVIS-SOC
E31197_P1_42;lien_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE//GLASSDOOR/AVI/2023-12-13-10-13606-AVIS-SOC-GLASSDOOR-E31197_P1.html
E31197_P1_42;taille_du_fichier;53
E301204_P1_43;date_heure_recuperation;2023-12-13
E301204_P1_43;nom_fichier;2023-12-13-10-13607-AVIS-SOC-GLASSDOOR-E301204_P1.html
E301204_P1_43;provenance_du_fichier;D:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/
E301204_P1_43;destination_du_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR\AVI
E301204_P1_43;source_du_fichier;GLASSDOOR
E301204_P1_43;type_du_fichier;AVIS-SOC
E301204_P1_43;lien_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE//GLASSDOOR/AVI/2023-12-13-10-13607-AVIS-SOC-GLASSDOOR-E301204_P1.html
E301204_P1_43;taille_du_fichier;54
E845851_P1_44;date_heure_recuperation;2023-12-13
E845851_P1_44;nom_fichier;2023-12-13-10-13612-AVIS-SOC-GLASSDOOR-E845851_P1.html
E845851_P1_44;provenance_du_fichier;D:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/
E845851_P1_44;destination_du_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR\AVI
E845851_P1_44;source_du_fichier;GLASSDOOR
E845851_P1_44;type_du_fichier;AVIS-SOC
E845851_P1_44;lien_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE//GLASSDOOR/AVI/2023-12-13-10-13612-AVIS-SOC-GLASSDOOR-E845851_P1.html
E845851_P1_44;taille_du_fichier;54
E845851_P2_45;date_heure_recuperation;2023-12-13
E845851_P2_45;nom_fichier;2023-12-13-10-13612-AVIS-SOC-GLASSDOOR-E845851_P2.html
E845851_P2_45;provenance_du_fichier;D:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/
E845851_P2_45;destination_du_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR\AVI
E845851_P2_45;source_du_fichier;GLASSDOOR
E845851_P2_45;type_du_fichier;AVIS-SOC
E845851_P2_45;lien_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE//GLASSDOOR/AVI/2023-12-13-10-13612-AVIS-SOC-GLASSDOOR-E845851_P2.html
E845851_P2_45;taille_du_fichier;54
E230035_P1_46;date_heure_recuperation;2023-12-13
E230035_P1_46;nom_fichier;2023-12-13-10-13614-AVIS-SOC-GLASSDOOR-E230035_P1.html
E230035_P1_46;provenance_du_fichier;D:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/
E230035_P1_46;destination_du_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR\AVI
E230035_P1_46;source_du_fichier;GLASSDOOR
E230035_P1_46;type_du_fichier;AVIS-SOC
E230035_P1_46;lien_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE//GLASSDOOR/AVI/2023-12-13-10-13614-AVIS-SOC-GLASSDOOR-E230035_P1.html
E230035_P1_46;taille_du_fichier;54
E230035_P2_47;date_heure_recuperation;2023-12-13
E230035_P2_47;nom_fichier;2023-12-13-10-13614-AVIS-SOC-GLASSDOOR-E230035_P2.html
E230035_P2_47;provenance_du_fichier;D:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/
E230035_P2_47;destination_du_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR\AVI
E230035_P2_47;source_du_fichier;GLASSDOOR
E230035_P2_47;type_du_fichier;AVIS-SOC
E230035_P2_47;lien_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE//GLASSDOOR/AVI/2023-12-13-10-13614-AVIS-SOC-GLASSDOOR-E230035_P2.html
E230035_P2_47;taille_du_fichier;54
E6538_P1_48;date_heure_recuperation;2023-12-13
E6538_P1_48;nom_fichier;2023-12-13-10-13615-AVIS-SOC-GLASSDOOR-E6538_P1.html
E6538_P1_48;provenance_du_fichier;D:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/
E6538_P1_48;destination_du_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR\AVI
E6538_P1_48;source_du_fichier;GLASSDOOR
E6538_P1_48;type_du_fichier;AVIS-SOC
E6538_P1_48;lien_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE//GLASSDOOR/AVI/2023-12-13-10-13615-AVIS-SOC-GLASSDOOR-E6538_P1.html
E6538_P1_48;taille_du_fichier;52
E6538_P2_49;date_heure_recuperation;2023-12-13
E6538_P2_49;nom_fichier;2023-12-13-10-13615-AVIS-SOC-GLASSDOOR-E6538_P2.html
E6538_P2_49;provenance_du_fichier;D:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/
E6538_P2_49;destination_du_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR\AVI
E6538_P2_49;source_du_fichier;GLASSDOOR
E6538_P2_49;type_du_fichier;AVIS-SOC
E6538_P2_49;lien_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE//GLASSDOOR/AVI/2023-12-13-10-13615-AVIS-SOC-GLASSDOOR-E6538_P2.html
E6538_P2_49;taille_du_fichier;52
E139323_P1_50;date_heure_recuperation;2023-12-13
E139323_P1_50;nom_fichier;2023-12-13-10-13617-AVIS-SOC-GLASSDOOR-E139323_P1.html
E139323_P1_50;provenance_du_fichier;D:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/
E139323_P1_50;destination_du_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR\AVI
E139323_P1_50;source_du_fichier;GLASSDOOR
E139323_P1_50;type_du_fichier;AVIS-SOC
E139323_P1_50;lien_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE//GLASSDOOR/AVI/2023-12-13-10-13617-AVIS-SOC-GLASSDOOR-E139323_P1.html
E139323_P1_50;taille_du_fichier;54
E1136406_P1_51;date_heure_recuperation;2023-12-13
E1136406_P1_51;nom_fichier;2023-12-13-10-13618-AVIS-SOC-GLASSDOOR-E1136406_P1.html
E1136406_P1_51;provenance_du_fichier;D:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/
E1136406_P1_51;destination_du_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR\AVI
E1136406_P1_51;source_du_fichier;GLASSDOOR
E1136406_P1_51;type_du_fichier;AVIS-SOC
E1136406_P1_51;lien_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE//GLASSDOOR/AVI/2023-12-13-10-13618-AVIS-SOC-GLASSDOOR-E1136406_P1.html
E1136406_P1_51;taille_du_fichier;55
E800152_P1_52;date_heure_recuperation;2023-12-13
E800152_P1_52;nom_fichier;2023-12-13-10-13619-AVIS-SOC-GLASSDOOR-E800152_P1.html
E800152_P1_52;provenance_du_fichier;D:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/
E800152_P1_52;destination_du_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR\AVI
E800152_P1_52;source_du_fichier;GLASSDOOR
E800152_P1_52;type_du_fichier;AVIS-SOC
E800152_P1_52;lien_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE//GLASSDOOR/AVI/2023-12-13-10-13619-AVIS-SOC-GLASSDOOR-E800152_P1.html
E800152_P1_52;taille_du_fichier;54
E800152_P2_53;date_heure_recuperation;2023-12-13
E800152_P2_53;nom_fichier;2023-12-13-10-13619-AVIS-SOC-GLASSDOOR-E800152_P2.html
E800152_P2_53;provenance_du_fichier;D:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/
E800152_P2_53;destination_du_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR\AVI
E800152_P2_53;source_du_fichier;GLASSDOOR
E800152_P2_53;type_du_fichier;AVIS-SOC
E800152_P2_53;lien_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE//GLASSDOOR/AVI/2023-12-13-10-13619-AVIS-SOC-GLASSDOOR-E800152_P2.html
E800152_P2_53;taille_du_fichier;54
E1178969_P1_54;date_heure_recuperation;2023-12-13
E1178969_P1_54;nom_fichier;2023-12-13-10-13621-AVIS-SOC-GLASSDOOR-E1178969_P1.html
E1178969_P1_54;provenance_du_fichier;D:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/
E1178969_P1_54;destination_du_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR\AVI
E1178969_P1_54;source_du_fichier;GLASSDOOR
E1178969_P1_54;type_du_fichier;AVIS-SOC
E1178969_P1_54;lien_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE//GLASSDOOR/AVI/2023-12-13-10-13621-AVIS-SOC-GLASSDOOR-E1178969_P1.html
E1178969_P1_54;taille_du_fichier;55
E847875_P1_55;date_heure_recuperation;2023-12-13
E847875_P1_55;nom_fichier;2023-12-13-10-13622-AVIS-SOC-GLASSDOOR-E847875_P1.html
E847875_P1_55;provenance_du_fichier;D:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/
E847875_P1_55;destination_du_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR\AVI
E847875_P1_55;source_du_fichier;GLASSDOOR
E847875_P1_55;type_du_fichier;AVIS-SOC
E847875_P1_55;lien_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE//GLASSDOOR/AVI/2023-12-13-10-13622-AVIS-SOC-GLASSDOOR-E847875_P1.html
E847875_P1_55;taille_du_fichier;54
E1146056_P1_56;date_heure_recuperation;2023-12-13
E1146056_P1_56;nom_fichier;2023-12-13-10-13623-AVIS-SOC-GLASSDOOR-E1146056_P1.html
E1146056_P1_56;provenance_du_fichier;D:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/
E1146056_P1_56;destination_du_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR\AVI
E1146056_P1_56;source_du_fichier;GLASSDOOR
E1146056_P1_56;type_du_fichier;AVIS-SOC
E1146056_P1_56;lien_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE//GLASSDOOR/AVI/2023-12-13-10-13623-AVIS-SOC-GLASSDOOR-E1146056_P1.html
E1146056_P1_56;taille_du_fichier;55
E397805_P1_57;date_heure_recuperation;2023-12-13
E397805_P1_57;nom_fichier;2023-12-13-10-13624-AVIS-SOC-GLASSDOOR-E397805_P1.html
E397805_P1_57;provenance_du_fichier;D:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/
E397805_P1_57;destination_du_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR\AVI
E397805_P1_57;source_du_fichier;GLASSDOOR
E397805_P1_57;type_du_fichier;AVIS-SOC
E397805_P1_57;lien_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE//GLASSDOOR/AVI/2023-12-13-10-13624-AVIS-SOC-GLASSDOOR-E397805_P1.html
E397805_P1_57;taille_du_fichier;54
E397805_P2_58;date_heure_recuperation;2023-12-13
E397805_P2_58;nom_fichier;2023-12-13-10-13624-AVIS-SOC-GLASSDOOR-E397805_P2.html
E397805_P2_58;provenance_du_fichier;D:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/
E397805_P2_58;destination_du_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR\AVI
E397805_P2_58;source_du_fichier;GLASSDOOR
E397805_P2_58;type_du_fichier;AVIS-SOC
E397805_P2_58;lien_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE//GLASSDOOR/AVI/2023-12-13-10-13624-AVIS-SOC-GLASSDOOR-E397805_P2.html
E397805_P2_58;taille_du_fichier;54
E192082_P1_59;date_heure_recuperation;2023-12-13
E192082_P1_59;nom_fichier;2023-12-13-10-13625-AVIS-SOC-GLASSDOOR-E192082_P1.html
E192082_P1_59;provenance_du_fichier;D:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/
E192082_P1_59;destination_du_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR\AVI
E192082_P1_59;source_du_fichier;GLASSDOOR
E192082_P1_59;type_du_fichier;AVIS-SOC
E192082_P1_59;lien_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE//GLASSDOOR/AVI/2023-12-13-10-13625-AVIS-SOC-GLASSDOOR-E192082_P1.html
E192082_P1_59;taille_du_fichier;54
E192082_P2_60;date_heure_recuperation;2023-12-13
E192082_P2_60;nom_fichier;2023-12-13-10-13625-AVIS-SOC-GLASSDOOR-E192082_P2.html
E192082_P2_60;provenance_du_fichier;D:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/
E192082_P2_60;destination_du_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR\AVI
E192082_P2_60;source_du_fichier;GLASSDOOR
E192082_P2_60;type_du_fichier;AVIS-SOC
E192082_P2_60;lien_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE//GLASSDOOR/AVI/2023-12-13-10-13625-AVIS-SOC-GLASSDOOR-E192082_P2.html
E192082_P2_60;taille_du_fichier;54
E3765_P1_61;date_heure_recuperation;2023-12-13
E3765_P1_61;nom_fichier;2023-12-13-10-13626-AVIS-SOC-GLASSDOOR-E3765_P1.html
E3765_P1_61;provenance_du_fichier;D:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/
E3765_P1_61;destination_du_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR\AVI
E3765_P1_61;source_du_fichier;GLASSDOOR
E3765_P1_61;type_du_fichier;AVIS-SOC
E3765_P1_61;lien_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE//GLASSDOOR/AVI/2023-12-13-10-13626-AVIS-SOC-GLASSDOOR-E3765_P1.html
E3765_P1_61;taille_du_fichier;52
E3765_P2_62;date_heure_recuperation;2023-12-13
E3765_P2_62;nom_fichier;2023-12-13-10-13626-AVIS-SOC-GLASSDOOR-E3765_P2.html
E3765_P2_62;provenance_du_fichier;D:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/
E3765_P2_62;destination_du_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR\AVI
E3765_P2_62;source_du_fichier;GLASSDOOR
E3765_P2_62;type_du_fichier;AVIS-SOC
E3765_P2_62;lien_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE//GLASSDOOR/AVI/2023-12-13-10-13626-AVIS-SOC-GLASSDOOR-E3765_P2.html
E3765_P2_62;taille_du_fichier;52
E253618_P1_63;date_heure_recuperation;2023-12-13
E253618_P1_63;nom_fichier;2023-12-13-10-13627-AVIS-SOC-GLASSDOOR-E253618_P1.html
E253618_P1_63;provenance_du_fichier;D:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/
E253618_P1_63;destination_du_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR\AVI
E253618_P1_63;source_du_fichier;GLASSDOOR
E253618_P1_63;type_du_fichier;AVIS-SOC
E253618_P1_63;lien_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE//GLASSDOOR/AVI/2023-12-13-10-13627-AVIS-SOC-GLASSDOOR-E253618_P1.html
E253618_P1_63;taille_du_fichier;54
E235643_P1_64;date_heure_recuperation;2023-12-13
E235643_P1_64;nom_fichier;2023-12-13-10-13628-AVIS-SOC-GLASSDOOR-E235643_P1.html
E235643_P1_64;provenance_du_fichier;D:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/
E235643_P1_64;destination_du_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR\AVI
E235643_P1_64;source_du_fichier;GLASSDOOR
E235643_P1_64;type_du_fichier;AVIS-SOC
E235643_P1_64;lien_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE//GLASSDOOR/AVI/2023-12-13-10-13628-AVIS-SOC-GLASSDOOR-E235643_P1.html
E235643_P1_64;taille_du_fichier;54
E235643_P2_65;date_heure_recuperation;2023-12-13
E235643_P2_65;nom_fichier;2023-12-13-10-13628-AVIS-SOC-GLASSDOOR-E235643_P2.html
E235643_P2_65;provenance_du_fichier;D:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/
E235643_P2_65;destination_du_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR\AVI
E235643_P2_65;source_du_fichier;GLASSDOOR
E235643_P2_65;type_du_fichier;AVIS-SOC
E235643_P2_65;lien_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE//GLASSDOOR/AVI/2023-12-13-10-13628-AVIS-SOC-GLASSDOOR-E235643_P2.html
E235643_P2_65;taille_du_fichier;54
E474142_P1_66;date_heure_recuperation;2023-12-13
E474142_P1_66;nom_fichier;2023-12-13-10-13629-AVIS-SOC-GLASSDOOR-E474142_P1.html
E474142_P1_66;provenance_du_fichier;D:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/
E474142_P1_66;destination_du_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR\AVI
E474142_P1_66;source_du_fichier;GLASSDOOR
E474142_P1_66;type_du_fichier;AVIS-SOC
E474142_P1_66;lien_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE//GLASSDOOR/AVI/2023-12-13-10-13629-AVIS-SOC-GLASSDOOR-E474142_P1.html
E474142_P1_66;taille_du_fichier;54
E456207_P1_67;date_heure_recuperation;2023-12-13
E456207_P1_67;nom_fichier;2023-12-13-10-13630-AVIS-SOC-GLASSDOOR-E456207_P1.html
E456207_P1_67;provenance_du_fichier;D:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/
E456207_P1_67;destination_du_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR\AVI
E456207_P1_67;source_du_fichier;GLASSDOOR
E456207_P1_67;type_du_fichier;AVIS-SOC
E456207_P1_67;lien_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE//GLASSDOOR/AVI/2023-12-13-10-13630-AVIS-SOC-GLASSDOOR-E456207_P1.html
E456207_P1_67;taille_du_fichier;54
E672181_P1_68;date_heure_recuperation;2023-12-13
E672181_P1_68;nom_fichier;2023-12-13-10-13633-AVIS-SOC-GLASSDOOR-E672181_P1.html
E672181_P1_68;provenance_du_fichier;D:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/
E672181_P1_68;destination_du_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR\AVI
E672181_P1_68;source_du_fichier;GLASSDOOR
E672181_P1_68;type_du_fichier;AVIS-SOC
E672181_P1_68;lien_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE//GLASSDOOR/AVI/2023-12-13-10-13633-AVIS-SOC-GLASSDOOR-E672181_P1.html
E672181_P1_68;taille_du_fichier;54
E672181_P2_69;date_heure_recuperation;2023-12-13
E672181_P2_69;nom_fichier;2023-12-13-10-13633-AVIS-SOC-GLASSDOOR-E672181_P2.html
E672181_P2_69;provenance_du_fichier;D:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/
E672181_P2_69;destination_du_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR\AVI
E672181_P2_69;source_du_fichier;GLASSDOOR
E672181_P2_69;type_du_fichier;AVIS-SOC
E672181_P2_69;lien_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE//GLASSDOOR/AVI/2023-12-13-10-13633-AVIS-SOC-GLASSDOOR-E672181_P2.html
E672181_P2_69;taille_du_fichier;54
E7633_P1_70;date_heure_recuperation;2023-12-13
E7633_P1_70;nom_fichier;2023-12-13-10-13634-AVIS-SOC-GLASSDOOR-E7633_P1.html
E7633_P1_70;provenance_du_fichier;D:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/
E7633_P1_70;destination_du_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR\AVI
E7633_P1_70;source_du_fichier;GLASSDOOR
E7633_P1_70;type_du_fichier;AVIS-SOC
E7633_P1_70;lien_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE//GLASSDOOR/AVI/2023-12-13-10-13634-AVIS-SOC-GLASSDOOR-E7633_P1.html
E7633_P1_70;taille_du_fichier;52
E1303620_P1_71;date_heure_recuperation;2023-12-13
E1303620_P1_71;nom_fichier;2023-12-13-10-13636-AVIS-SOC-GLASSDOOR-E1303620_P1.html
E1303620_P1_71;provenance_du_fichier;D:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/
E1303620_P1_71;destination_du_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR\AVI
E1303620_P1_71;source_du_fichier;GLASSDOOR
E1303620_P1_71;type_du_fichier;AVIS-SOC
E1303620_P1_71;lien_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE//GLASSDOOR/AVI/2023-12-13-10-13636-AVIS-SOC-GLASSDOOR-E1303620_P1.html
E1303620_P1_71;taille_du_fichier;55
E3133104_P1_72;date_heure_recuperation;2023-12-13
E3133104_P1_72;nom_fichier;2023-12-13-10-13637-AVIS-SOC-GLASSDOOR-E3133104_P1.html
E3133104_P1_72;provenance_du_fichier;D:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/
E3133104_P1_72;destination_du_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR\AVI
E3133104_P1_72;source_du_fichier;GLASSDOOR
E3133104_P1_72;type_du_fichier;AVIS-SOC
E3133104_P1_72;lien_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE//GLASSDOOR/AVI/2023-12-13-10-13637-AVIS-SOC-GLASSDOOR-E3133104_P1.html
E3133104_P1_72;taille_du_fichier;55
E1481570_P1_73;date_heure_recuperation;2023-12-13
E1481570_P1_73;nom_fichier;2023-12-13-10-13638-AVIS-SOC-GLASSDOOR-E1481570_P1.html
E1481570_P1_73;provenance_du_fichier;D:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/
E1481570_P1_73;destination_du_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR\AVI
E1481570_P1_73;source_du_fichier;GLASSDOOR
E1481570_P1_73;type_du_fichier;AVIS-SOC
E1481570_P1_73;lien_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE//GLASSDOOR/AVI/2023-12-13-10-13638-AVIS-SOC-GLASSDOOR-E1481570_P1.html
E1481570_P1_73;taille_du_fichier;55
E7448_P1_74;date_heure_recuperation;2023-12-13
E7448_P1_74;nom_fichier;2023-12-13-10-13639-AVIS-SOC-GLASSDOOR-E7448_P1.html
E7448_P1_74;provenance_du_fichier;D:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/
E7448_P1_74;destination_du_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR\AVI
E7448_P1_74;source_du_fichier;GLASSDOOR
E7448_P1_74;type_du_fichier;AVIS-SOC
E7448_P1_74;lien_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE//GLASSDOOR/AVI/2023-12-13-10-13639-AVIS-SOC-GLASSDOOR-E7448_P1.html
E7448_P1_74;taille_du_fichier;52
E7448_P2_75;date_heure_recuperation;2023-12-13
